disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
2010,,,,,,,,,,,28c1d50903580fe3aa30a9507a31cc1922164cea,2023-03-18T13:22:12.883Z,c1518a26-94f8-43a0-ae23-3d3daf8eaefa
2011,,,,,,,,,,,988d0e09773123fc5a7d5636af39f30d029adea8,2023-03-18T13:22:12.883Z,2aa005ba-5084-410b-b48a-f3353d249eb5
2012,,,,,,,,,,,6d767b939c5fcf0511e4206f2878dd4621d7c76c,2023-03-18T13:22:12.883Z,141873b3-0335-4e47-92df-8b430b99d5ea
2013,,,,,,,,,,,4945ee4176d96754ce5778b0c0fb09cf7b6d4066,2023-03-18T13:22:12.883Z,4abb8d2b-5247-405c-a997-d59b0f9f4d6e
2014,,,,,,,,,,,bed7631ac282a7d2ec5fda7c8af8f7894b441296,2023-03-18T13:22:12.883Z,5a3376fb-9d89-4e76-82f8-ae8bc5186efd
2015,,,,,,,,,,,ef0e95d978d4f4f7a7142dea6ae25e13d9caa9a3,2023-03-18T13:22:12.883Z,92b1f954-3a10-49b9-b2f0-c70ce2398b6a
2016,,,,,,,,,,,6487e40e672962263bb1b9af33cb3e7530f39093,2023-03-18T13:22:12.883Z,ab38a757-3896-4df7-85e7-360aa5cb073e
1982,,,,,20249390.34,8967827.81,10654952.85,2024-11-09T00:00:00.000Z,,574042,15ab4dff7fd1f6c62aee43e062337076cbb88b92,2024-11-09T04:05:02.739Z,51217a4a-2a1d-43cc-820c-2da5a810c0f3
2017,,,,,,,,,,,62deba5da51782011cf706cc9db07e0da482385c,2023-03-18T13:22:12.883Z,649cb265-75c8-4407-9f77-3108b3167c67
2018,,,,,,,,,,,4517020921a5a4d56dd47a645f8daba5785704f1,2023-03-18T13:22:12.883Z,086189fc-686a-4cae-a2f9-46a3790caf3d
2019,,,,,,,,,,,9b40d53dc449481fe56534c5a7b8e111fa528884,2023-03-18T13:22:12.883Z,193f7a44-0e77-4c0c-8550-1e6a545f6aa8
2020,,,,,,,,,,,48e909257275f8d7060f315f27bc1f39f294911c,2023-03-18T13:22:12.883Z,61d700b6-4895-4ce0-a17a-3be24cfa9d60
2021,,,,,,,,,,,eb28cc18151eced2f16964acc2bb3b25f7af7fcb,2023-03-18T13:22:12.883Z,5722520a-1c4d-4d11-a44d-20b7b040719c
2022,,,,,,,,,,,a1ffb08fdf3596a53b31dc087d999dbcb5dfb3c8,2023-03-18T13:22:12.883Z,3e298b49-4799-4735-a728-724a555d832d
2023,,,,,,,,,,,4127b1300b1f04a594766bc1b0c8302f420c18a6,2023-03-18T13:22:12.883Z,9b897129-5600-412b-88c0-7a7cb8e37c7a
2024,,,,,,,,,,,07229fb78923fde95fe2be64f1edb634e540bd67,2023-03-18T13:22:12.883Z,55e37606-ffcf-42eb-b552-941c797c7438
2025,,,,,,,,,,,f308308bca22ec99f93826a10073ebf792308fd8,2023-03-18T13:22:12.883Z,217af54f-5b12-4cc6-af26-43fe4c066a20
2026,,,,,,,,,,,eb94300a41ec9bdf7bd20c9523fb50e10d2d0729,2023-03-18T13:22:12.883Z,3dc1284c-9ede-4c1a-ab06-169d644caea0
2027,,,,,,,,,,,35a02cd71b21580b9c98f78256619b29a8f49766,2023-03-18T13:22:12.883Z,2b684c62-508b-4dd8-9171-f4ee9d64cfdb
2028,,,,,,,,,,,2b62357acfd2e04882a4d225a9ebd41f42b5cdac,2023-03-18T13:22:12.883Z,97468b67-f8d6-4208-832e-391123437d53
2029,,,,,,,,,,,ca121609ee139894c3173ab6506f58311d58b7cb,2023-03-18T13:22:12.883Z,ac31e054-ad56-49c2-873b-fcd825a8fe2d
2030,,,,,,,,,,,e0059083645d648b976ea5f0940929a76b806b67,2023-03-18T13:22:12.883Z,421fba0b-4df2-4c3b-8dff-4414cc00cc25
2031,,,,,,,,,,,229fff0a8eda15de5b2718114aed827a5675c440,2023-03-18T13:22:12.883Z,62a3bc8e-73d1-433b-b75c-715908ca81ef
2032,,,,,,,,,,,d55f0cf479f331b751da0007cc93adcb1e83bec8,2023-03-18T13:22:12.883Z,36a04f17-caa4-4f48-b3c1-ddcea98ef6b9
2033,,,,,,,,,,,c6dc46dcdba9a2ca81d509a1f82dcc0558265c85,2023-03-18T13:22:12.883Z,a42d6ef0-8bae-47c2-b933-7d34a9ebf6e1
2034,,,,,,,,,,,9ae5ca5a3dda268bed28c3f4008abd86dad9f4a3,2023-03-18T13:22:12.883Z,500ed286-9455-498a-bd62-5a354d5dcf03
2035,,,,,,,,,,,0bf05ca6dc7a9f2de29e7bf1555f985b98f709f5,2023-03-18T13:22:12.883Z,48416728-26c6-4b57-bdb0-b4345e9ec630
2036,,,,,,,,,,,089e85e80b9efb5c8d48e4decd292e73e7259565,2023-03-18T13:22:12.883Z,864940c1-ea1a-47fa-99dc-7ef038ac8412
2037,,,,,,,,,,,3d5eb37a44ebf0591d04fac6a067137ae7debf6c,2023-03-18T13:22:12.883Z,4b0c797c-d485-451c-b864-7b4c06edea28
2038,,,,,,,,,,,a26dba3ede407d90efd7bdee1da5b56cf8619701,2023-03-18T13:22:12.883Z,ce52f5ea-0be0-4c0f-b67a-7c748f561ba4
2039,,,,,,,,,,,ab88398c680c7f9e0d4183963108ac3909d030b3,2023-03-18T13:22:12.883Z,0cce9d96-07e2-43b1-b23e-e51f72df0b5f
2040,,,,,,,,,,,d45b5c89f54175894bcb7690d7d2fac8e138d7c7,2023-03-18T13:22:12.883Z,b4b07ec2-f4d4-4ad1-a336-72dfdc80d9c3
2041,,,,,,,,,,,4ff422f6c8b9661611173eeae35cf59e25c1bbd6,2023-03-18T13:22:12.883Z,289f9b73-4930-46dc-9ce6-74425963c4cb
1985,,,,,3490382.1,2796925.42,581688.68,2024-11-09T00:00:00.000Z,,405892.16,74d81d18abfd9468f2fa1ce18ab5134b86709575,2024-11-09T04:05:02.739Z,4f71ceb9-b289-4c67-b970-a3a2c0e2a0a0
2043,,,,,,,,,,,31a16ae739bc08374b404a45e0fbff833f62973d,2023-03-18T13:22:12.883Z,7b269797-64fc-45e9-a147-9a218f269482
1986,,,,,5934923.13,94913.51,5815317.82,2024-11-09T00:00:00.000Z,,487940,cf188fa6598a6058c610d2062cc8ef2413595312,2024-11-09T04:05:02.739Z,8f53b72b-d46a-440e-838c-3cf791795212
2045,,,,,,,,,,,b8d817dea367333b272f3a3b2dac1d2586f2b194,2023-03-18T13:22:12.883Z,f75831ca-748d-4b74-bc76-d5918b9b46bb
2046,,,,,,,,,,,1c03db7699289f1a01c865616d57570087a178f2,2023-03-18T13:22:12.883Z,614c2faa-b3a0-4812-b745-6be345af09bb
2047,,,,,,,,,,,cb044f99b87b50e9c3d34ea0bbfaeac3895f1a7d,2023-03-18T13:22:12.883Z,b178888a-aea4-4f48-9801-9bb6f8cc556a
2048,,,,,,,,,,,ee104ee580d5cb7310bb01d7403ed21a5c4a49f5,2023-03-18T13:22:12.883Z,c108d5e0-ddcf-4d08-b093-9bf1054cb80e
2049,,,,,,,,,,,94f574d726c5c16d4dc34fc04cf74cbeca47377c,2023-03-18T13:22:12.883Z,bf9c28bc-33ee-4d7e-ac86-b4677a42f880
2050,,,,,,,,,,,bdcab90f244b91eacfecdccc30d5d083ce29e589,2023-03-18T13:22:12.883Z,6cf8f0a3-9dc3-498f-9965-83fce4f77c68
2051,,,,,,,,,,,ce57672afda674b48164fdace92e84e625310d5f,2023-03-18T13:22:12.883Z,b1c6ecdc-2aab-4bac-955a-135318aa350f
2052,,,,,,,,,,,70225301d45bdcb7c88d2b39fedfd77fe27e6950,2023-03-18T13:22:12.883Z,2bee00fd-1bef-495b-a53f-c875f5321cfa
2053,,,,,,,,,,,d3523b553a4249190125ada7b7323235db43b8f3,2023-03-18T13:22:12.883Z,d70668c4-a2a9-48d5-be12-1a2c962699a6
2054,,,,,,,,,,,e7ccfe7bbc41c7c1c063642b29e7b25a1c856903,2023-03-18T13:22:12.883Z,03ee2769-179e-4db6-bff4-1c794e7ff7aa
2055,,,,,,,,,,,3c936f7079c4be765f4496af9f3dc4f1a75cb2fc,2023-03-18T13:22:12.883Z,23b3031b-ea00-43c5-9848-511aaca13d4a
2056,,,,,,,,,,,0d970b7ccadf92a9c0bb1c4ee069f96caf0fc00a,2023-03-18T13:22:12.883Z,43378ff9-aff1-4b8e-b7a4-f667a733be0f
2057,,,,,,,,,,,20d17b6e044025ed68c80a74cd72bf88b9e78855,2023-03-18T13:22:12.883Z,a639c924-e9f4-4588-aaee-171cab7bb2fd
2058,,,,,,,,,,,134fb5ab1ef84187f391a2eee7b3b4acd7b3bc36,2023-03-18T13:22:12.883Z,f105419b-8a52-4543-9d81-34977e6c7215
2059,,,,,,,,,,,99f019bd8e80858e81fd9fdb0a8ee32d02144a29,2023-03-18T13:22:12.883Z,247dca0d-83cf-43c3-b412-92623e159a1d
2060,,,,,,,,,,,52c60252eadf2789a9a7e07f2a7784b3d24ce176,2023-03-18T13:22:12.883Z,182a834f-5af3-43c8-b947-b406bc98ad88
2061,,,,,,,,,,,0eba17bf11ccaa3d0b11a11844e3e24db803a792,2023-03-18T13:22:12.883Z,f3ae0edf-2b74-4185-b682-0a73625e0b02
2062,,,,,,,,,,,fcc91a0f1f059ad6bfdf11b6e57c2dff11f9aeb1,2023-03-18T13:22:12.883Z,a41724a3-9552-4acb-b7c8-4c75d3aa91da
2063,,,,,,,,,,,e163b93fa1470cbb19c43b5490c75087e699a37c,2023-03-18T13:22:12.883Z,3e2dcf01-5fa8-450b-9531-48e5fd4bf8f6
2064,,,,,,,,,,,b2e72132a0ac08bb325cab7cf531a7d47b1188a1,2023-03-18T13:22:12.883Z,48a0dc09-2a58-4c2c-9ac7-a09e5e1dc6f0
2065,,,,,,,,,,,6c098e5e222f36ec906412c2e09a7f517993cda3,2023-03-18T13:22:12.883Z,b9c56406-1795-4697-a22e-389075d6987a
2066,,,,,,,,,,,d9752db04eae60d269519f3a681987b93ba9201b,2023-03-18T13:22:12.883Z,374f8b19-98ee-47b2-bb62-568082e04b74
2067,,,,,,,,,,,ab71b4b26a70562a1789f4482446749a81b0ad19,2023-03-18T13:22:12.883Z,5c7256dd-fc1c-4d54-8c35-322af9dea22e
2068,,,,,,,,,,,c8193207a5efa827281b6d8b48842c5002e6de75,2023-03-18T13:22:12.883Z,21e0ff07-b45c-4217-bb2e-5421d537d32e
2069,,,,,,,,,,,6ce1a728d506591cb9b2ff75c890b56e5c5755e0,2023-03-18T13:22:12.883Z,43dc344f-e5f3-4863-9553-8fcc1db934db
2070,,,,,,,,,,,28d31938bae85570f13d863f095e04c8c99c53b3,2023-03-18T13:22:12.883Z,8a0bca06-6633-4976-bbce-c43270f72a07
1987,,,,,2926897.38,295274.53,2498291.94,2024-11-09T00:00:00.000Z,,409119,792e0518ec22d654ca7b12229000947f9899c63f,2024-11-09T04:05:02.739Z,03ef78a5-6640-4abc-b089-5133509e45f1
2072,,,,,,,,,,,16a467fd984f0769fd47914e05f9deaa52074299,2023-03-18T13:22:12.883Z,243090c5-bc3c-4cb5-b48c-120ca8a10acc
4703,,,,,,,,,,0,b0bbf41e2b43de27aeb247857eb12ebfb1933a46,2023-04-11T23:03:00.808Z,55f0ab02-3492-4703-b850-4ff1ac91c1a5
1988,,,,,3925597.14,127571.07,3672650.08,2024-11-09T00:00:00.000Z,,476492.68,fad982e1da7188a25ad8e717a9a1bde2ca40bed5,2024-11-09T04:05:02.739Z,21a913f1-8fd5-4f5c-9019-662c5c63be4f
1990,,,,,3548610.44,2458366.46,948474.24,2024-11-09T00:00:00.000Z,,147565,aeddb4558c1d306659cdd00df58ca916d2091ff9,2024-11-09T04:05:02.739Z,e55fe847-a216-4644-a1df-302c74e7dade
2077,,,,,,,,,,,81a9c3317f718146c9c65918f675585b8f5634df,2023-03-18T13:22:12.883Z,ff5e382c-9d49-4927-8ac6-19cba1759f17
2078,,,,,,,,,,,635cd7f402bc66f72c099c4db6dfeae29cb281b5,2023-03-18T13:22:12.883Z,83e73bde-b90d-482e-b81b-d4bf15384373
2079,,,,,,,,,,,79fd4cfc523e26d77a936771918bc750287edfa3,2023-03-18T13:22:12.883Z,62759a4c-98fc-4313-a29e-3c8a74fc0866
1992,,,,,1756346.8,900587.41,658196.23,2024-11-09T00:00:00.000Z,,306106.24,18b03859bf14236b43048991e19c7c490cc56db2,2024-11-09T04:05:02.739Z,59b6ddab-370c-4086-9472-9aa72c1a49e1
1993,,,,,35684182.87,2257934.92,32495422.95,2024-11-09T00:00:00.000Z,,4693006,b01a17db7e1d42a9a377c6a51f6c2d53bf9c7906,2024-11-09T04:05:02.739Z,07d8acc5-8e29-4e74-93f3-417b4c96ed98
1997,,,,,13570671.84,3268242.01,9830601.68,2024-11-09T00:00:00.000Z,,1807320,546de0a6bb6aa4f433c73a8b6f2d126b873c3db0,2024-11-09T04:05:02.739Z,57b1c938-fce3-4bb0-95e8-a0808fe6595a
1999,,,,,52813413.07,49125112.11,2973445.78,2024-11-09T00:00:00.000Z,,11629211.82,c9f49527de54a5418a6ea705ae8fb5a534958016,2024-11-09T04:05:02.739Z,144f43bb-6948-4816-b168-e46b88638299
2251,,,,,1287229.08,1233867.6,53361.48,2024-11-09T00:00:00.000Z,,,b4fce7b49405a6e9a8748037574c71c457fa1c76,2024-11-09T04:05:02.739Z,84851018-d5a1-427d-b66a-b3c975c473ef
2252,,,,,993223,993223,,2024-11-09T00:00:00.000Z,,,c032069478a07559952c0330e73c2ba1cea0cf6f,2024-11-09T04:05:02.739Z,8e2a4833-7945-4f99-9b79-618b43dfec7e
2253,,,,,579368.3,579368.3,,2024-11-09T00:00:00.000Z,,,f25326f89cf35f171f22c319154a11ac6fb1ec39,2024-11-09T04:05:02.739Z,3204fe9e-ae09-4054-8491-6393c93e5b33
2093,,,,,,,,,,,d6c9cc111bda7c6b280e22a1fd4c74e6e025a3ad,2023-03-18T13:22:12.883Z,ced35b85-c3c9-46cf-88d0-c060cb5085a7
2254,,,,,1273616.4,1273616.4,,2024-11-09T00:00:00.000Z,,,927b65a52bc91a2cd01b5d7e97b27f469024dd91,2024-11-09T04:05:02.739Z,dc4bc980-46f6-4ccb-8243-b291e2e9f831
2255,,,,,193692.1,193692.1,,2024-11-09T00:00:00.000Z,,,ccc81e6f9df3322bb5cf961ba03c6b7955e653e4,2024-11-09T04:05:02.739Z,5471553b-99b3-4114-a4fc-1ce4fe35d413
2256,,,,,472703,472703,,2024-11-09T00:00:00.000Z,,,aabe6260cdba7cbf470a50e824fff54ab9d7139e,2024-11-09T04:05:02.739Z,c4650039-9707-41ba-82e3-7d901e171c9e
2257,,,,,71617,71617,,2024-11-09T00:00:00.000Z,,,94d96c454a47f0e872bc1434a3ed42af6d78ffc7,2024-11-09T04:05:02.739Z,3ce63fed-152b-4143-a56c-6abfbf8645f3
2258,,,,,1513182.3,1513182.3,,2024-11-09T00:00:00.000Z,,,cc6611c010349765192e059308e857c307db5126,2024-11-09T04:05:02.739Z,fc4ca355-6849-4d6f-952c-7e4ba422f2d7
2259,,,,,405179.6,405179.6,,2024-11-09T00:00:00.000Z,,,d3b6538e46ebdf321e7eb7778604df8e28e2e797,2024-11-09T04:05:02.739Z,a19927d3-f28e-4e9f-8622-50e36dc38f6e
2100,,,,,,,,,,,401c5662186830e4594aef1bd9e8faa2d57c0baf,2023-03-18T13:22:12.883Z,32b50279-9a0b-46eb-932c-002fae28d0cc
2101,,,,,,,,,,,0d6facb55fabd7dba97e2bcab16167f5ac4f011b,2023-03-18T13:22:12.883Z,65cf7d7f-3ee2-4bf7-bb19-bc1bb3e69f5d
2260,,,,,245553.7,245553.7,,2024-11-09T00:00:00.000Z,,,9de8182c03a28e3f0257a59c09db7736cfebdfb8,2024-11-09T04:05:02.739Z,f590da06-3dd9-4cfa-a691-94d45a5e240a
2261,,,,,685887.95,685887.95,,2024-11-09T00:00:00.000Z,,,745709f14ef432ea0f7b399d36321b78ac39e369,2024-11-09T04:05:02.739Z,705f774a-9b0a-44c3-99a8-fd8cbd2b52b9
2262,,,,,298379.9,298379.9,,2024-11-09T00:00:00.000Z,,,b88211a614931ac357f852565b4194dbd5ac59bf,2024-11-09T04:05:02.739Z,caea060b-62df-4587-9b5a-ad5d3e547641
2105,,,,,,,,,,,c112e5a6f704dc9a4bcabec96e7e676ca310a242,2023-03-18T13:22:12.883Z,913d6329-4ac7-4e86-b857-e2b82d830601
2106,,,,,,,,,,,e926f5c1b60bac09cfd3b257b535591005236884,2023-03-18T13:22:12.883Z,013d01d3-1eff-40d2-9b75-5eb64e76d7af
2265,,,,,71328.85,71328.85,,2024-11-09T00:00:00.000Z,,,80467b32ea892b56de368dbac8c8691efaba69d1,2024-11-09T04:05:02.739Z,c866ad26-e908-497a-9373-da9f23e71e76
2266,,,,,406510.13,406510.13,,2024-11-09T00:00:00.000Z,,,1453273c797c6f7bc6c67ea4c794eb48edfc94d2,2024-11-09T04:05:02.739Z,10e5b696-dc13-42d8-b180-0f8290dcd4d4
2269,,,,,728217.43,728217.43,,2024-11-09T00:00:00.000Z,,,6cc56f6343917883df101ce9ad6a49f7be5704a9,2024-11-09T04:05:02.739Z,8d009627-5028-4581-ae45-9213b03a2ca9
2270,,,,,109772.6,109772.6,,2024-11-09T00:00:00.000Z,,,c3dfb9231e927207ebbd692761dcdadb3a91e967,2024-11-09T04:05:02.739Z,7ca4d721-d3b2-4fcf-afef-4c8482ad3be7
2272,,,,,56133,56133,,2024-11-09T00:00:00.000Z,,,1a78c43fbbc9f09c73af5e7c19feb25cacc068ab,2024-11-09T04:05:02.739Z,9a27b2d3-d8fa-44c9-94ab-e70d93eaa322
2274,,,,,27252.68,27252.68,,2024-11-09T00:00:00.000Z,,,dd0ea135a1cf54f2a32f2dac89d71e2245b6f28c,2024-11-09T04:05:02.739Z,934d7954-9a79-400e-b9f1-43f21be83e63
2275,,,,,60072.88,60072.88,,2024-11-09T00:00:00.000Z,,,3d1a33bb1f7477d855938c0c0cd473f388410111,2024-11-09T04:05:02.739Z,bd5d1308-9c0a-4ae3-85d8-398a1b14d932
2282,,,,,338108.89,338108.89,,2024-11-09T00:00:00.000Z,,,99942e9821fe194653685c9909b0aad732659a5c,2024-11-09T04:05:02.739Z,fe1515e1-bce9-45e0-b52a-d43c0ad94746
2286,,,,,25820.76,25820.76,,2024-11-09T00:00:00.000Z,,,206d5f50b92dd12e2202c825ec8031cc10dbc280,2024-11-09T04:05:02.739Z,44b372e6-8430-4a85-b916-f967f3ecab9c
2287,,,,,55893.18,55893.18,,2024-11-09T00:00:00.000Z,,,fd03297f5a5224c7c01cdda54788d9827825b320,2024-11-09T04:05:02.739Z,156c9c9e-2b64-45e5-a1be-3b773437c490
2288,,,,,926850.15,925935.25,,2024-11-09T00:00:00.000Z,,,41ff7bdb27d99464b36cdb122a120db487713c3d,2024-11-09T04:05:02.739Z,0dd1171e-6447-4175-919d-2e47dc387956
2292,,,,,132351.32,132351.32,,2024-11-09T00:00:00.000Z,,,85849e91fa62c93d6817ebc5defc4d3a29132834,2024-11-09T04:05:02.739Z,1d58fc8c-3747-4bcf-8848-cae4ddef240c
2293,,,,,80472.1,82584.27,,2024-11-09T00:00:00.000Z,,,b2edeac2aed10c16b81fe4101065cfae11c68e74,2024-11-09T04:05:02.739Z,bc18369a-48fa-4a7e-9b8d-7ecc2918dbdb
2294,,,,,0,0,,2024-11-09T00:00:00.000Z,,,eb1c3fede9253c396ac202ad3d73de4f6c924871,2024-11-09T04:05:02.739Z,715acfd3-e2c8-4cf1-8e32-d998b9d6e98e
2295,,,,,228394.61,228394.61,,2024-11-09T00:00:00.000Z,,,bc2b408475b73cdb7ceb5fc2a49f9f99cf29aa07,2024-11-09T04:05:02.739Z,954e2391-d0fb-40e7-a55c-ac9f6897c48a
2296,,,,,867787.28,867787.28,,2024-11-09T00:00:00.000Z,,,1e595755529c07a59cc386c0414fe7df08ca1280,2024-11-09T04:05:02.739Z,5886efcf-8643-4960-956f-92aa71df6721
2297,,,,,650087.95,650087.95,,2024-11-09T00:00:00.000Z,,,c87062cc14b896ec1c1daf76c7bb0efeb1ae0ff4,2024-11-09T04:05:02.739Z,db32cd85-927e-418a-975f-b08649d82c83
2298,,,,,2054763.81,1996217.54,,2024-11-09T00:00:00.000Z,,,f71f98dee4e8e8fa1c2e7ea8eeba3197cd86dfa7,2024-11-09T04:05:02.739Z,6f619699-319c-4559-9bc8-e8b12b9ea088
2299,,,,,4262388.45,4262388.45,,2024-11-09T00:00:00.000Z,,,f84a4a74d9cd8bc60305993f15794c1a11ec02b3,2024-11-09T04:05:02.739Z,395799b3-9072-4def-a616-4cdec00fc00d
2300,,,,,1175444.71,1175444.71,,2024-11-09T00:00:00.000Z,,,05abab84adb39cbf745d99497b62ba90d207e479,2024-11-09T04:05:02.739Z,91f5f128-3acb-4563-87f8-3cafb8d42411
2301,,,,,2662100.82,2662100.82,,2024-11-09T00:00:00.000Z,,,c5e73d9285b03b55081669ce6c4a0541a543184a,2024-11-09T04:05:02.739Z,f35329ce-7636-4ed6-bcef-29d44f24cd08
2302,,,,,556922.47,556922.47,,2024-11-09T00:00:00.000Z,,,c69983fa7cf01392b071157dffa4088a35c2e745,2024-11-09T04:05:02.739Z,6c5ed273-fb03-4fdb-9ae4-06357e61d88c
2303,,,,,1696436.54,1696436.54,,2024-11-09T00:00:00.000Z,,,e246c8b2929543b85cf6f83751ebbb6b0c1a406a,2024-11-09T04:05:02.739Z,09f229c9-0f7f-4e46-ae2b-c8b2e49f3f19
2304,,,,,587627.7,587627.7,,2024-11-09T00:00:00.000Z,,,5b05e775c97317f326999162e66473c88ca1c3e1,2024-11-09T04:05:02.739Z,c5eb835d-968e-4793-a4b1-cae0cd556a63
2305,,,,,374315.41,374315.41,,2024-11-09T00:00:00.000Z,,,a1d1539630cfa0f35c0e70b05eaafcd6e0140339,2024-11-09T04:05:02.739Z,f437b33b-3a2b-45e3-90ad-9d55adf103e5
2306,,,,,646465.83,646465.83,,2024-11-09T00:00:00.000Z,,,282e7b87d16eeef73f97742351380da4a7c6552d,2024-11-09T04:05:02.739Z,ad164573-15a3-45ea-beaf-7efdbb1bf2fd
2307,,,,,263418.75,263418.75,,2024-11-09T00:00:00.000Z,,,1db445b140037d81069cfba320d9ce0b3b1ba9e0,2024-11-09T04:05:02.739Z,82bfd5bd-5114-4b2c-ae35-de057b1e625a
2308,,,,,1090377.3,1090377.3,,2024-11-09T00:00:00.000Z,,,d9cfb7433daf4f18e9bf739d72fc659e32226b23,2024-11-09T04:05:02.739Z,98640594-66c4-43d1-92a1-dc11575d6e78
2309,,,,,3209125.2,3209125.2,,2024-11-09T00:00:00.000Z,,,f6526228435742c57dbd25e690542f70116458ef,2024-11-09T04:05:02.739Z,fc1f9ebd-e82a-4490-acb0-e6467aafe692
2310,,,,,261748.94,261748.94,,2024-11-09T00:00:00.000Z,,,ca0007d3c2eccd0ad4eb957f3289004987c81f63,2024-11-09T04:05:02.739Z,81231064-3116-43e4-8ddf-68bba9d51a39
2313,,,,,1829514.81,1829514.81,,2024-11-09T00:00:00.000Z,,,99b04afd6ad1a725fd5f7ec589cad77ba454d7f8,2024-11-09T04:05:02.739Z,136c9367-315b-4e38-a79a-06749e2e5692
2314,,,,,23568300.14,23568300.14,,2024-11-09T00:00:00.000Z,,,4a91ee9438b99c524f8974bc2140aa8c59905d6a,2024-11-09T04:05:02.739Z,9f997f52-f9b1-47da-9d1c-923238c58bb3
2315,,,,,485186.01,485186.01,,2024-11-09T00:00:00.000Z,,,f4659e88eb7cbb2ce7fceff36fd9e816181b1c4b,2024-11-09T04:05:02.739Z,15650d99-45a2-4acf-b532-517413b9a1d0
2316,,,,,21098.16,21098.16,,2024-11-09T00:00:00.000Z,,,2735173bd14f958b256103ee0577e564e09b467d,2024-11-09T04:05:02.739Z,cb77d5b5-9bf8-46c9-97b4-5b02d3427332
2317,,,,,13633895.1,13633895.1,,2024-11-09T00:00:00.000Z,,,9c2711a40ab3ab180b09f60db204ad89b0c168ac,2024-11-09T04:05:02.739Z,0aa0bd9a-3b87-4a1e-8756-aad6eff9b421
2318,,,,,138208,138208,,2024-11-09T00:00:00.000Z,,,28ed527afc9018cece5abcf7adf5114d6ce08d4f,2024-11-09T04:05:02.739Z,3bc58f73-5abe-4d74-bb13-a3fd52c2f5f3
2319,,,,,1050617.89,1050617.89,,2024-11-09T00:00:00.000Z,,,5bc7e7c07a83f718d8ac9ca4fb68e9434f7fdeeb,2024-11-09T04:05:02.739Z,9a394c98-b4a1-4aab-8b62-b2e01762aefd
2320,,,,,5514048.11,5514048.11,,2024-11-09T00:00:00.000Z,,,c813a240ebcef156ebaa7d2782162f61fb8ca74c,2024-11-09T04:05:02.739Z,876eb559-ea82-4215-90f3-d1fe3171e032
2321,,,,,18783,18783,,2024-11-09T00:00:00.000Z,,,24e5bd70b6b4332c3e74cb5df191ee4c7ceccec6,2024-11-09T04:05:02.739Z,e8827d17-12c1-41e0-9755-070cbe265ca4
2322,,,,,3684844.28,3684844.28,,2024-11-09T00:00:00.000Z,,,9fb889722d810bcc87db07a7b0b87f28958bae8f,2024-11-09T04:05:02.739Z,ea072be6-deea-4100-8e71-38543d6e32b3
2323,,,,,925982.68,925982.68,,2024-11-09T00:00:00.000Z,,,5676f949251c400133688080abdbc3e743e18884,2024-11-09T04:05:02.739Z,59122a19-9adf-4b5f-a859-e07bc692ca81
2324,,,,,2496378.6,2496378.6,,2024-11-09T00:00:00.000Z,,,f45b2e7ea02745b17afc773eeaa4dc1aadc84279,2024-11-09T04:05:02.739Z,8e802a56-f964-4ebf-b520-35b1d9bfc103
2325,,,,,185207.38,185207.38,,2024-11-09T00:00:00.000Z,,,0ec6cd45cc7414f19d0963d180c995dcd46f940d,2024-11-09T04:05:02.739Z,cef80430-98e6-4e30-9d8d-37c5765fe3fc
2326,,,,,70842,70842,,2024-11-09T00:00:00.000Z,,,fc6089268bc7a2ed89c7e2b10c8316f51484ba67,2024-11-09T04:05:02.739Z,b6566c47-8cff-4a5c-8f18-a60b8e766a5d
2327,,,,,871692.4,871692.4,,2024-11-09T00:00:00.000Z,,,2460d55a5d833c5f6815c376774b42b57212a8ac,2024-11-09T04:05:02.739Z,df0e9809-b631-42b4-a01f-a964161043bf
2328,,,,,1457745.93,1457745.93,,2024-11-09T00:00:00.000Z,,,b132047d2749869c08a3521d1390612d327ae1a0,2024-11-09T04:05:02.739Z,e04d8a35-4c9c-48a7-a8e3-cc5e1349dc8c
2329,,,,,422314.25,422314.25,,2024-11-09T00:00:00.000Z,,,00112db84a8d0c1a32a16cbbb956a1f483499068,2024-11-09T04:05:02.739Z,e222e439-f2d6-4e4a-adfc-1424a1b5237d
2330,,,,,717000.55,717000.55,,2024-11-09T00:00:00.000Z,,,40a1943f101a545dea29f4778f2d7f7187949853,2024-11-09T04:05:02.739Z,19182ec6-540d-4aae-8430-d27f6635b125
2331,,,,,35147.55,35147.55,,2024-11-09T00:00:00.000Z,,,fddb78e1c35241f62bc55d350dcce87fdfb5be70,2024-11-09T04:05:02.739Z,b1a9fc11-588c-45a8-b07c-72dd048d2cd8
2332,,,,,199185.63,199185.63,,2024-11-09T00:00:00.000Z,,,ec2f76df1babfac395bf15af78558795a943e4bf,2024-11-09T04:05:02.739Z,a887f187-50c5-43b6-a3f8-9c6da027b792
2333,,,,,27676.97,27676.97,,2024-11-09T00:00:00.000Z,,,44e7e1af00f91389dfde7ec96ab84afacf144e83,2024-11-09T04:05:02.739Z,773f39d9-8c14-4fae-82de-f641987ebe9e
